frame,time,x,y
1,0,1022,400.5
2,0.0333333,1022.16666666681,400.299999999831
3,0.0666667,1022.33333333361,400.099999999662
4,0.1,1022.50000000042,399.899999999493
5,0.1333333,1022.66666666723,399.699999999324
6,0.1666667,1022.83333333404,399.499999999156
7,0.2,1023.00000000084,399.299999998987
8,0.2333333,1023.16666666765,399.099999998818
9,0.2666667,1023.33333333446,398.899999998649
10,0.3,1023.50000000127,398.69999999848
11,0.3333333,1023.66666666807,398.499999998311
12,0.3666667,1023.83333333488,398.299999998142
13,0.4,1024.00000000169,398.099999997973
14,0.4333333,1024.1666666685,397.899999997804
15,0.4666667,1024.3333333353,397.699999997636
16,0.5,1024.5,397.5
17,0.5333334,1024.52857142778,397.542857141669
18,0.5666666,1024.55714285556,397.585714283338
19,0.6,1024.58571428334,397.628571425007
20,0.6333333,1024.61428571112,397.671428566675
21,0.6666667,1024.6428571389,397.714285708344
22,0.7,1024.67142856668,397.757142850013
23,0.7333334,1024.69999999445,397.799999991682
24,0.7666667,1024.72857142223,397.842857133351
25,0.8,1024.75714285001,397.88571427502
26,0.8333333,1024.78571427779,397.928571416689
27,0.8666667,1024.81428570557,397.971428558358
28,0.9,1024.84285713335,398.014285700026
29,0.9333334,1024.87142856113,398.057142841695
30,0.9666666,1024.89999998891,398.099999983364
31,1,1024.92857141669,398.142857125033
32,1.0333333,1024.95714284447,398.185714266702
33,1.0666666,1024.98571427225,398.228571408371
34,1.1,1025.01428570003,398.27142855004
35,1.1333334,1025.0428571278,398.314285691708
36,1.1666667,1025.07142855558,398.357142833377
37,1.2,1025.09999998336,398.399999975046
38,1.2333333,1025.12857141114,398.442857116715
39,1.2666666,1025.15714283892,398.485714258384
40,1.3,1025.1857142667,398.528571400053
41,1.3333333,1025.21428569448,398.571428541722
42,1.3666667,1025.24285712226,398.614285683391
43,1.4,1025.27142855004,398.657142825059
44,1.4333334,1025.29999997782,398.699999966728
45,1.4666667,1025.3285714056,398.742857108397
46,1.5,1025.35714283338,398.785714250066
47,1.5333333,1025.38571426115,398.828571391735
48,1.5666666,1025.41428568893,398.871428533404
49,1.6,1025.44285711671,398.914285675073
50,1.6333333,1025.47142854449,398.957142816741
51,1.6666667,1025.5,399
52,1.7,1025.72222229648,398.555555407032
53,1.7333334,1025.94444459297,398.111110814064
54,1.7666666,1026.16666688945,397.666666221096
55,1.8,1026.38888918594,397.222221628128
56,1.8333333,1026.61111148242,396.77777703516
57,1.8666667,1026.8333337789,396.333332442192
58,1.9,1027.05555607539,395.888887849224
59,1.9333333,1027.27777837187,395.444443256256
60,1.9666666,1027.5,395
61,2,1027.86363623171,394.272727536576
62,2.0333334,1028.22727246342,393.545455073152
63,2.0666667,1028.59090869514,392.818182609727
64,2.1,1028.95454492685,392.090910146303
65,2.1333333,1029.31818115856,391.363637682879
66,2.1666667,1029.68181739027,390.636365219455
67,2.2,1030.04545362198,389.90909275603
68,2.2333333,1030.4090898537,389.181820292606
69,2.2666667,1030.77272608541,388.454547829182
70,2.3,1031.13636231712,387.727275365758
71,2.3333334,1031.5,387
72,2.3666667,1032.08333347966,385.916666394918
73,2.4,1032.66666695932,384.833332789837
74,2.4333333,1033.25000043898,383.749999184755
75,2.4666667,1033.83333391864,382.666665579673
76,2.5,1034.4166673983,381.583331974591
77,2.5333333,1035.00000087796,380.49999836951
78,2.5666667,1035.58333435762,379.416664764428
79,2.6,1036.16666783728,378.333331159346
80,2.6333333,1036.75000131693,377.249997554264
81,2.6666667,1037.33333479659,376.166663949183
82,2.7,1037.91666827625,375.083330344101
83,2.7333333,1038.5,374
84,2.7666667,1039.33333333404,372.333333331926
85,2.8,1040.16666666807,370.666666663851
86,2.8333333,1041.00000000211,368.999999995777
87,2.8666667,1041.83333333615,367.333333327703
88,2.9,1042.66666667019,365.666666659628
89,2.9333334,1043.50000000422,363.999999991554
90,2.9666666,1044.33333333826,362.33333332348
91,3,1045.1666666723,360.666666655405
92,3.0333333,1046,359
93,3.0666667,1046.86363628585,357.363636511015
94,3.1,1047.72727257171,355.727273022029
95,3.1333333,1048.59090885756,354.090909533044
96,3.1666666,1049.45454514341,352.454546044059
97,3.2,1050.31818142927,350.818182555073
98,3.2333333,1051.18181771512,349.181819066088
99,3.2666666,1052.04545400097,347.545455577102
100,3.3,1052.90909028683,345.909092088117
101,3.3333333,1053.77272657268,344.272728599132
102,3.3666666,1054.63636285853,342.636365110146
103,3.4,1055.5,341
104,3.4333334,1056.38461545341,339.346153717538
105,3.4666666,1057.26923090682,337.692307435076
106,3.5,1058.15384636023,336.038461152614
107,3.5333333,1059.03846181364,334.384614870152
108,3.5666667,1059.92307726705,332.73076858769
109,3.6,1060.80769272046,331.076922305228
110,3.6333334,1061.69230817387,329.423076022767
111,3.6666667,1062.57692362728,327.769229740305
112,3.7,1063.46153908069,326.115383457843
113,3.7333333,1064.3461545341,324.461537175381
114,3.7666667,1065.23076998751,322.807690892919
115,3.8,1066.11538544092,321.153844610457
116,3.8333333,1067,319.5
117,3.8666667,1067.83333333404,317.69999999848
118,3.9,1068.66666666807,315.899999996959
119,3.9333333,1069.50000000211,314.099999995439
120,3.9666667,1070.33333333615,312.299999993919
121,4,1071.16666667019,310.499999992399
122,4.0333333,1072.00000000422,308.699999990878
123,4.0666666,1072.83333333826,306.899999989358
124,4.1,1073.6666666723,305.099999987838
125,4.1333333,1074.50000000633,303.299999986318
126,4.1666667,1075.33333334037,301.499999984797
127,4.2,1076.16666667441,299.699999983277
128,4.2333333,1077.00000000845,297.899999981757
129,4.2666667,1077.83333334248,296.099999980237
130,4.3,1078.66666667652,294.299999978716
131,4.3333333,1079.5,292.5
132,4.3666667,1080.46153831442,290.423077240849
133,4.4,1081.42307662884,288.346154481699
134,4.4333333,1082.38461494326,286.269231722548
135,4.4666667,1083.34615325769,284.192308963397
136,4.5,1084.30769157211,282.115386204247
137,4.5333334,1085.26922988653,280.038463445096
138,4.5666667,1086.23076820095,277.961540685945
139,4.6,1087.19230651537,275.884617926795
140,4.6333333,1088.15384482979,273.807695167644
141,4.6666667,1089.11538314422,271.730772408493
142,4.7,1090.07692145864,269.653849649343
143,4.7333334,1091.03845977306,267.576926890192
144,4.7666667,1092,265.5
145,4.8,1092.37500009407,264.687499796189
146,4.8333333,1092.75000018813,263.874999592377
147,4.8666667,1093.1250002822,263.062499388566
148,4.9,1093.50000037627,262.249999184755
149,4.9333334,1093.87500047033,261.437498980944
150,4.9666667,1094.2500005644,260.624998777132
151,5,1094.62500065847,259.812498573321
152,5.0333333,1095,259
153,5.0666666,1095.07142858169,261.64285752264
154,5.1,1095.14285716339,264.285715045281
155,5.1333333,1095.21428574508,266.928572567921
156,5.1666667,1095.28571432677,269.571430090561
157,5.2,1095.35714290846,272.214287613202
158,5.2333334,1095.42857149016,274.857145135842
159,5.2666666,1095.5,277.5
160,5.3,1095.89999992034,282.299999044054
161,5.3333333,1096.29999984068,287.099998088108
162,5.3666667,1096.69999976101,291.899997132163
163,5.4,1097.09999968135,296.699996176217
164,5.4333333,1097.5,301.5
165,5.4666667,1097.5,303.291666220263
166,5.5,1097.5,305.083332440527
167,5.5333333,1097.5,306.87499866079
168,5.5666667,1097.5,308.666664881053
169,5.6,1097.5,310.458331101317
170,5.6333333,1097.5,312.24999732158
171,5.6666667,1097.5,314.041663541843
172,5.7,1097.5,315.833329762107
173,5.7333333,1097.5,317.62499598237
174,5.7666667,1097.5,319.416662202634
175,5.8,1097.5,321.208328422897
176,5.8333334,1097.5,323
177,5.8666667,1097.22222212939,327.833334948527
178,5.9,1096.94444425879,332.666669897054
179,5.9333333,1096.66666638818,337.500004845582
180,5.9666666,1096.38888851758,342.333339794109
181,6,1096.11111064697,347.166674742636
182,6.0333333,1095.83333277637,352.000009691163
183,6.0666666,1095.55555490576,356.83334463969
184,6.1,1095.27777703516,361.666679588217
185,6.1333333,1095,366.5
186,6.1666667,1095.3124999612,373.562499123153
187,6.2,1095.6249999224,380.624998246305
188,6.2333333,1095.9374998836,387.687497369458
189,6.2666667,1096.24999984481,394.74999649261
190,6.3,1096.56249980601,401.812495615763
191,6.3333333,1096.87499976721,408.874994738915
192,6.3666667,1097.18749972841,415.937493862068
193,6.4,1097.5,423
194,6.4333333,1097.00000006208,428.124999363704
195,6.4666667,1096.50000012416,433.249998727407
196,6.5,1096.00000018623,438.374998091111
197,6.5333333,1095.50000024831,443.499997454814
198,6.5666666,1095.00000031039,448.624996818518
199,6.6,1094.50000037247,453.749996182222
200,6.6333333,1094.00000043454,458.874995545925
201,6.6666667,1093.5,464
202,6.7,1093.37499999989,465.958333334987
203,6.7333334,1093.24999999979,467.916666669975
204,6.7666666,1093.12499999968,469.875000004962
205,6.8,1092.99999999958,471.833333339949
206,6.8333333,1092.87499999947,473.791666674937
207,6.8666667,1092.74999999937,475.750000009924
208,6.9,1092.62499999926,477.708333344912
209,6.9333333,1092.49999999916,479.666666679899
210,6.9666666,1092.37499999905,481.625000014886
211,7,1092.24999999894,483.583333349874
212,7.0333333,1092.12499999884,485.541666684861
213,7.0666667,1092,487.5
214,7.1,1092.31250007839,491.875001097445
215,7.1333334,1092.62500015678,496.250002194891
216,7.1666666,1092.93750023517,500.625003292336
217,7.2,1093.25000031356,505.000004389781
218,7.2333333,1093.56250039194,509.375005487227
219,7.2666667,1093.87500047033,513.750006584672
220,7.3,1094.18750054872,518.125007682117
221,7.3333333,1094.5,522.5
222,7.3666666,1094.13636366911,523.727272616739
223,7.4,1093.77272733823,524.954545233478
224,7.4333334,1093.40909100734,526.181817850217
225,7.4666667,1093.04545467646,527.409090466956
226,7.5,1092.68181834557,528.636363083695
227,7.5333333,1092.31818201469,529.863635700434
228,7.5666666,1091.9545456838,531.090908317173
229,7.6,1091.59090935291,532.318180933912
230,7.6333333,1091.22727302203,533.545453550651
231,7.6666667,1090.86363669114,534.77272616739
232,7.7,1090.5,536
233,7.7333334,1090.53846154145,536.307692331621
234,7.7666666,1090.57692308291,536.615384663242
235,7.8,1090.61538462436,536.923076994863
236,7.8333333,1090.65384616581,537.230769326483
237,7.8666666,1090.69230770726,537.538461658104
238,7.9,1090.73076924871,537.846153989725
239,7.9333333,1090.76923079017,538.153846321346
240,7.9666667,1090.80769233162,538.461538652967
241,8,1090.84615387307,538.769230984588
242,8.0333334,1090.88461541453,539.076923316209
243,8.0666666,1090.92307695598,539.384615647829
244,8.1,1090.96153849743,539.69230797945
245,8.1333333,1091,540
246,8.1666667,1091.49999996471,540
247,8.2,1091.99999992942,540
248,8.2333333,1092.49999989412,540
249,8.2666667,1092.99999985883,540
250,8.3,1093.49999982354,540
251,8.3333333,1093.99999978825,540
252,8.3666667,1094.49999975296,540
253,8.4,1094.99999971766,540
254,8.4333334,1095.49999968237,540
255,8.4666666,1095.99999964708,540
256,8.5,1096.49999961179,540
257,8.5333333,1096.9999995765,540
258,8.5666667,1097.49999954121,540
259,8.6,1098,540
260,8.6333333,1099.32352933503,539.852941184997
261,8.6666666,1100.64705867006,539.705882369994
262,8.7,1101.97058800508,539.558823554991
263,8.7333333,1103.29411734011,539.411764739988
264,8.7666667,1104.61764667514,539.264705924984
265,8.8,1105.94117601017,539.117647109981
266,8.8333334,1107.26470534519,538.970588294978
267,8.8666666,1108.58823468022,538.823529479975
268,8.9,1109.91176401525,538.676470664972
269,8.9333333,1111.23529335028,538.529411849969
270,8.9666667,1112.55882268531,538.382353034966
271,9,1113.88235202033,538.235294219963
272,9.0333333,1115.20588135536,538.08823540496
273,9.0666666,1116.52941069039,537.941176589957
274,9.1,1117.85294002542,537.794117774954
275,9.1333333,1119.17646936044,537.647058959951
276,9.1666667,1120.5,537.5
277,9.2,1121.06250003563,537.374999992082
278,9.2333334,1121.62500007126,537.249999984164
279,9.2666666,1122.18750010689,537.124999976246
280,9.3,1122.75000014253,536.999999968328
281,9.3333333,1123.31250017816,536.87499996041
282,9.3666667,1123.87500021379,536.749999952492
283,9.4,1124.43750024942,536.624999944573
284,9.4333333,1125.00000028505,536.499999936655
285,9.4666666,1125.56250032068,536.374999928737
286,9.5,1126.12500035631,536.249999920819
287,9.5333333,1126.68750039194,536.124999912901
288,9.5666667,1127.25000042758,535.999999904983
289,9.6,1127.81250046321,535.874999897065
290,9.6333334,1128.37500049884,535.749999889147
291,9.6666666,1128.93750053447,535.624999881229
292,9.7,1129.5,535.5
293,9.7333333,1129.73076924872,535.307692292737
294,9.7666667,1129.96153849743,535.115384585474
295,9.8,1130.19230774615,534.923076878211
296,9.8333333,1130.42307699486,534.730769170948
297,9.8666666,1130.65384624358,534.538461463685
298,9.9,1130.88461549229,534.346153756422
299,9.9333333,1131.11538474101,534.153846049159
300,9.9666667,1131.34615398973,533.961538341896
301,10,1131.57692323844,533.769230634633
302,10.0333334,1131.80769248716,533.57692292737
303,10.0666666,1132.03846173587,533.384615220107
304,10.1,1132.26923098459,533.192307512844
305,10.1333333,1132.5,533
306,10.1666667,1133.14285709748,532.535714318485
307,10.2,1133.78571419496,532.071428636971
308,10.2333333,1134.42857129244,531.607142955456
309,10.2666666,1135.07142838993,531.142857273941
310,10.3,1135.71428548741,530.678571592427
311,10.3333333,1136.35714258489,530.214285910912
312,10.3666667,1136.99999968237,529.750000229398
313,10.4,1137.64285677985,529.285714547883
314,10.4333334,1138.28571387734,528.821428866368
315,10.4666666,1138.92857097482,528.357143184854
316,10.5,1139.5714280723,527.892857503339
317,10.5333333,1140.21428516978,527.428571821824
318,10.5666667,1140.85714226726,526.96428614031
319,10.6,1141.5,526.5
320,10.6333333,1142.71428588878,526.249999964075
321,10.6666666,1143.92857177756,525.999999928149
322,10.7,1145.14285766634,525.749999892224
323,10.7333333,1146.35714355512,525.499999856298
324,10.7666667,1147.5714294439,525.249999820373
325,10.8,1148.78571533268,524.999999784447
326,10.8333334,1150.00000122146,524.749999748522
327,10.8666666,1151.21428711025,524.499999712596
328,10.9,1152.42857299903,524.249999676671
329,10.9333333,1153.64285888781,523.999999640746
330,10.9666667,1154.85714477659,523.74999960482
331,11,1156.07143066537,523.499999568895
332,11.0333333,1157.28571655415,523.249999532969
333,11.0666666,1158.5,523
334,11.1,1159.64285706219,523.249999982354
335,11.1333333,1160.78571412438,523.499999964708
336,11.1666667,1161.92857118657,523.749999947062
337,11.2,1163.07142824876,523.999999929416
338,11.2333333,1164.21428531095,524.24999991177
339,11.2666667,1165.35714237314,524.499999894124
340,11.3,1166.49999943533,524.749999876478
341,11.3333333,1167.64285649752,524.999999858832
342,11.3666667,1168.78571355971,525.249999841186
343,11.4,1169.9285706219,525.49999982354
344,11.4333334,1171.07142768409,525.749999805894
345,11.4666666,1172.21428474628,525.999999788248
346,11.5,1173.35714180847,526.249999770602
347,11.5333333,1174.5,526.5
348,11.5666667,1176.25000017648,526.099999959662
349,11.6,1178.00000035296,525.699999919324
350,11.6333333,1179.75000052943,525.299999878986
351,11.6666666,1181.50000070591,524.899999838649
352,11.7,1183.25000088239,524.499999798311
353,11.7333333,1185.00000105887,524.099999757973
354,11.7666667,1186.75000123535,523.699999717635
355,11.8,1188.50000141182,523.299999677297
356,11.8333334,1190.2500015883,522.899999636959
357,11.8666666,1192,522.5
358,11.9,1194.40909003509,522.27272735518
359,11.9333333,1196.81818007019,522.04545471036
360,11.9666667,1199.22727010528,521.81818206554
361,12,1201.63636014037,521.59090942072
362,12.0333333,1204.04545017546,521.3636367759
363,12.0666666,1206.45454021056,521.13636413108
364,12.1,1208.86363024565,520.90909148626
365,12.1333333,1211.27272028074,520.68181884144
366,12.1666667,1213.68181031584,520.454546196619
367,12.2,1216.09090035093,520.227273551799
368,12.2333334,1218.5,520
369,12.2666666,1218.67857145423,520.357142908465
370,12.3,1218.85714290846,520.71428581693
371,12.3333333,1219.0357143627,521.071428725395
372,12.3666667,1219.21428581693,521.42857163386
373,12.4,1219.39285727116,521.785714542325
374,12.4333334,1219.57142872539,522.14285745079
375,12.4666666,1219.75000017963,522.500000359254
376,12.5,1219.92857163386,522.857143267719
377,12.5333333,1220.10714308809,523.214286176184
378,12.5666667,1220.28571454232,523.571429084649
379,12.6,1220.46428599656,523.928571993114
380,12.6333333,1220.64285745079,524.285714901579
381,12.6666666,1220.82142890502,524.642857810044
382,12.7,1221,525
383,12.7333333,1221.0555555556,525.111111111205
384,12.7666667,1221.1111111112,525.22222222241
385,12.8,1221.16666666681,525.333333333615
386,12.8333334,1221.22222222241,525.44444444482
387,12.8666666,1221.27777777801,525.555555556025
388,12.9,1221.33333333362,525.66666666723
389,12.9333333,1221.38888888922,525.777777778435
390,12.9666667,1221.44444444482,525.88888888964
391,13,1221.5,526
392,13.0333333,1220.7894737584,526.289473653984
393,13.0666666,1220.07894751681,526.578947307968
394,13.1,1219.36842127521,526.868420961952
395,13.1333333,1218.65789503361,527.157894615936
396,13.1666667,1217.94736879201,527.44736826992
397,13.2,1217.23684255042,527.736841923904
398,13.2333334,1216.52631630882,528.026315577889
399,13.2666666,1215.81579006722,528.315789231873
400,13.3,1215.10526382562,528.605262885857
401,13.3333333,1214.39473758403,528.894736539841
402,13.3666667,1213.68421134243,529.184210193825
403,13.4,1212.97368510083,529.473683847809
404,13.4333333,1212.26315885923,529.763157501793
405,13.4666666,1211.55263261764,530.052631155777
406,13.5,1210.84210637604,530.342104809761
407,13.5333333,1210.13158013444,530.631578463745
408,13.5666667,1209.42105389284,530.921052117729
409,13.6,1208.71052765125,531.210525771713
410,13.6333334,1208,531.5
411,13.6666666,1206.54545447811,531.52272727378
412,13.7,1205.09090895622,531.545454547559
413,13.7333333,1203.63636343433,531.568181821338
414,13.7666667,1202.18181791244,531.590909095118
415,13.8,1200.72727239055,531.613636368897
416,13.8333333,1199.27272686866,531.636363642677
417,13.8666666,1197.81818134677,531.659090916457
418,13.9,1196.36363582488,531.681818190236
419,13.9333333,1194.90909030299,531.704545464015
420,13.9666667,1193.4545447811,531.727272737795
421,14,1191.99999925921,531.750000011575
422,14.0333334,1190.54545373733,531.772727285354
423,14.0666666,1189.09090821544,531.795454559134
424,14.1,1187.63636269355,531.818181832913
425,14.1333333,1186.18181717166,531.840909106692
426,14.1666667,1184.72727164977,531.863636380472
427,14.2,1183.27272612788,531.886363654252
428,14.2333333,1181.81818060599,531.909090928031
429,14.2666666,1180.3636350841,531.931818201811
430,14.3,1178.90908956221,531.95454547559
431,14.3333333,1177.45454404032,531.977272749369
432,14.3666667,1176,532
433,14.4,1171.0909081942,531.954545446243
434,14.4333334,1166.1818163884,531.909090892485
435,14.4666666,1161.2727245826,531.863636338728
436,14.5,1156.3636327768,531.81818178497
437,14.5333333,1151.454540971,531.772727231213
438,14.5666667,1146.54544916521,531.727272677456
439,14.6,1141.63635735941,531.681818123698
440,14.6333333,1136.72726555361,531.636363569941
441,14.6666666,1131.81817374781,531.590909016183
442,14.7,1126.90908194201,531.545454462426
443,14.7333333,1122,531.5
444,14.7666667,1118.53571453024,531.749999982354
445,14.8,1115.07142906047,531.999999964708
446,14.8333334,1111.60714359071,532.249999947062
447,14.8666666,1108.14285812095,532.499999929416
448,14.9,1104.67857265119,532.74999991177
449,14.9333333,1101.21428718142,532.999999894124
450,14.9666667,1097.75000171166,533.249999876478
451,15,1094.2857162419,533.499999858832
452,15.0333333,1090.82143077214,533.749999841186
453,15.0666666,1087.35714530237,533.99999982354
454,15.1,1083.89285983261,534.249999805894
455,15.1333333,1080.42857436285,534.499999788248
456,15.1666667,1076.96428889309,534.749999770602
457,15.2,1073.5,535
458,15.2333334,1071.07142822244,535.071428581693
459,15.2666666,1068.64285644488,535.142857163386
460,15.3,1066.21428466732,535.214285745079
461,15.3333333,1063.78571288975,535.285714326772
462,15.3666667,1061.35714111219,535.357142908465
463,15.4,1058.92856933463,535.428571490158
464,15.4333333,1056.49999755707,535.500000071851
465,15.4666666,1054.07142577951,535.571428653544
466,15.5,1051.64285400195,535.642857235237
467,15.5333333,1049.21428222439,535.71428581693
468,15.5666667,1046.78571044682,535.785714398623
469,15.6,1044.35713866926,535.857142980316
470,15.6333334,1041.9285668917,535.928571562009
471,15.6666666,1039.5,536
472,15.7,1038.41666666575,536.027777777801
473,15.7333333,1037.3333333315,536.055555555603
474,15.7666667,1036.24999999726,536.083333333404
475,15.8,1035.16666666301,536.111111111205
476,15.8333333,1034.08333332876,536.138888889006
477,15.8666666,1032.99999999451,536.166666666808
478,15.9,1031.91666666026,536.194444444609
479,15.9333333,1030.83333332601,536.22222222241
480,15.9666667,1029.74999999177,536.250000000212
481,16,1028.66666665752,536.277777778013
482,16.0333333,1027.58333332327,536.305555555814
483,16.0666667,1026.49999998902,536.333333333616
484,16.1,1025.41666665477,536.361111111417
485,16.1333333,1024.33333332052,536.388888889218
486,16.1666667,1023.24999998628,536.416666667019
487,16.2,1022.16666665203,536.444444444821
488,16.2333334,1021.08333331778,536.472222222622
489,16.2666666,1020,536.5
490,16.3,1019.87500001552,534.968750190113
491,16.3333333,1019.75000003104,533.437500380226
492,16.3666667,1019.62500004656,531.906250570339
493,16.4,1019.50000006208,530.375000760452
494,16.4333333,1019.3750000776,528.843750950565
495,16.4666666,1019.25000009312,527.312501140677
496,16.5,1019.12500010864,525.78125133079
497,16.5333333,1019.00000012416,524.250001520903
498,16.5666667,1018.87500013967,522.718751711016
499,16.6,1018.75000015519,521.187501901129
500,16.6333333,1018.62500017071,519.656252091242
501,16.6666666,1018.50000018623,518.125002281355
502,16.7,1018.37500020175,516.593752471468
503,16.7333333,1018.25000021727,515.062502661581
504,16.7666667,1018.12500023279,513.531252851694
505,16.8,1018,512
506,16.8333334,1018,508.799999677297
507,16.8666666,1018,505.599999354595
508,16.9,1018,502.399999031892
509,16.9333333,1018,499.199998709189
510,16.9666667,1018,495.999998386486
511,17,1018,492.799998063784
512,17.0333333,1018,489.599997741081
513,17.0666666,1018,486.399997418378
514,17.1,1018,483.199997095675
515,17.1333333,1018,480
516,17.1666667,1018.04545454136,476.045454901619
517,17.2,1018.09090908272,472.090909803237
518,17.2333334,1018.13636362408,468.136364704856
519,17.2666666,1018.18181816544,464.181819606475
520,17.3,1018.2272727068,460.227274508093
521,17.3333333,1018.27272724816,456.272729409712
